------------------------------------------------------------
Client connecting to 10.4.2.2, TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[139] local 10.5.4.2 port 43714 connected with 10.4.2.2 port 5001
[ ID] Interval       Transfer     Bandwidth
[139] 397.0-398.0 sec  0.00 Bytes  0.00 bits/sec
[139] 398.0-399.0 sec  0.00 Bytes  0.00 bits/sec
[139] 399.0-400.0 sec   128 KBytes  1.05 Mbits/sec
[139] 400.0-401.0 sec  0.00 Bytes  0.00 bits/sec
[139] 401.0-402.0 sec  0.00 Bytes  0.00 bits/sec
[139] 402.0-403.0 sec   128 KBytes  1.05 Mbits/sec
[139] 403.0-404.0 sec  0.00 Bytes  0.00 bits/sec
[139] 404.0-405.0 sec   128 KBytes  1.05 Mbits/sec
[139] 405.0-406.0 sec  0.00 Bytes  0.00 bits/sec
[139] 406.0-407.0 sec  0.00 Bytes  0.00 bits/sec
[139] 407.0-408.0 sec  0.00 Bytes  0.00 bits/sec
[139] 408.0-409.0 sec   128 KBytes  1.05 Mbits/sec
[139] 409.0-410.0 sec  0.00 Bytes  0.00 bits/sec
[139] 410.0-411.0 sec  0.00 Bytes  0.00 bits/sec
[139] 411.0-412.0 sec  0.00 Bytes  0.00 bits/sec
[139] 412.0-413.0 sec   128 KBytes  1.05 Mbits/sec
[139] 413.0-414.0 sec  0.00 Bytes  0.00 bits/sec
[139] 414.0-415.0 sec  0.00 Bytes  0.00 bits/sec
[139] 415.0-416.0 sec   128 KBytes  1.05 Mbits/sec
[139] 416.0-417.0 sec  0.00 Bytes  0.00 bits/sec
[139] 417.0-418.0 sec  0.00 Bytes  0.00 bits/sec
[139] 418.0-419.0 sec  0.00 Bytes  0.00 bits/sec
[139] 419.0-420.0 sec  0.00 Bytes  0.00 bits/sec
[139] 420.0-421.0 sec   128 KBytes  1.05 Mbits/sec
[139] 421.0-422.0 sec  0.00 Bytes  0.00 bits/sec
[139] 422.0-423.0 sec  0.00 Bytes  0.00 bits/sec
[139] 423.0-424.0 sec  0.00 Bytes  0.00 bits/sec
[139] 424.0-425.0 sec  0.00 Bytes  0.00 bits/sec
[139] 425.0-426.0 sec  0.00 Bytes  0.00 bits/sec
[139] 426.0-427.0 sec   128 KBytes  1.05 Mbits/sec
[139] 427.0-428.0 sec  0.00 Bytes  0.00 bits/sec
[139] 428.0-429.0 sec  0.00 Bytes  0.00 bits/sec
[139] 429.0-430.0 sec   128 KBytes  1.05 Mbits/sec
[139] 430.0-431.0 sec  0.00 Bytes  0.00 bits/sec
[139] 431.0-432.0 sec   128 KBytes  1.05 Mbits/sec
[139] 432.0-433.0 sec  0.00 Bytes  0.00 bits/sec
[139] 433.0-434.0 sec  0.00 Bytes  0.00 bits/sec
[139] 434.0-435.0 sec   128 KBytes  1.05 Mbits/sec
[139] 435.0-436.0 sec  0.00 Bytes  0.00 bits/sec
[139] 436.0-437.0 sec  0.00 Bytes  0.00 bits/sec
[139] 437.0-438.0 sec  0.00 Bytes  0.00 bits/sec
[139] 438.0-439.0 sec   128 KBytes  1.05 Mbits/sec
[139] 439.0-440.0 sec  0.00 Bytes  0.00 bits/sec
[139] 440.0-441.0 sec   128 KBytes  1.05 Mbits/sec
[139] 441.0-442.0 sec  0.00 Bytes  0.00 bits/sec
[139] 442.0-443.0 sec  0.00 Bytes  0.00 bits/sec
[139] 443.0-444.0 sec  0.00 Bytes  0.00 bits/sec
[139] 444.0-445.0 sec  0.00 Bytes  0.00 bits/sec
[139] 445.0-446.0 sec   128 KBytes  1.05 Mbits/sec
[139] 446.0-447.0 sec  0.00 Bytes  0.00 bits/sec
[139] 447.0-448.0 sec  0.00 Bytes  0.00 bits/sec
[139] 448.0-449.0 sec  0.00 Bytes  0.00 bits/sec
[139] 449.0-450.0 sec   128 KBytes  1.05 Mbits/sec
[139] 450.0-451.0 sec  0.00 Bytes  0.00 bits/sec
[139] 451.0-452.0 sec  0.00 Bytes  0.00 bits/sec
[139] 452.0-453.0 sec  0.00 Bytes  0.00 bits/sec
[139] 453.0-454.0 sec   128 KBytes  1.05 Mbits/sec
[139] 454.0-455.0 sec  0.00 Bytes  0.00 bits/sec
[139] 455.0-456.0 sec   128 KBytes  1.05 Mbits/sec
[139] 456.0-457.0 sec  0.00 Bytes  0.00 bits/sec
[139] 457.0-458.0 sec  0.00 Bytes  0.00 bits/sec
[139] 458.0-459.0 sec  0.00 Bytes  0.00 bits/sec
[139] 459.0-460.0 sec  0.00 Bytes  0.00 bits/sec
[139] 460.0-461.0 sec   128 KBytes  1.05 Mbits/sec
[139] 461.0-462.0 sec  0.00 Bytes  0.00 bits/sec
[139] 462.0-463.0 sec  0.00 Bytes  0.00 bits/sec
[139] 463.0-464.0 sec   128 KBytes  1.05 Mbits/sec
[139] 464.0-465.0 sec  0.00 Bytes  0.00 bits/sec
[139] 465.0-466.0 sec   128 KBytes  1.05 Mbits/sec
[139] 466.0-467.0 sec  0.00 Bytes  0.00 bits/sec
[139] 467.0-468.0 sec   128 KBytes  1.05 Mbits/sec
[139] 468.0-469.0 sec  0.00 Bytes  0.00 bits/sec
[139] 469.0-470.0 sec  0.00 Bytes  0.00 bits/sec
[139] 470.0-471.0 sec   128 KBytes  1.05 Mbits/sec
[139] 471.0-472.0 sec  0.00 Bytes  0.00 bits/sec
[139] 472.0-473.0 sec  0.00 Bytes  0.00 bits/sec
[139] 473.0-474.0 sec  0.00 Bytes  0.00 bits/sec
[139] 474.0-475.0 sec  0.00 Bytes  0.00 bits/sec
[139] 475.0-476.0 sec  0.00 Bytes  0.00 bits/sec
[139] 476.0-477.0 sec  0.00 Bytes  0.00 bits/sec
[139] 477.0-478.0 sec   256 KBytes  2.10 Mbits/sec
[139] 478.0-479.0 sec  0.00 Bytes  0.00 bits/sec
[139] 479.0-480.0 sec  0.00 Bytes  0.00 bits/sec
[139] 480.0-481.0 sec  0.00 Bytes  0.00 bits/sec
[139] 481.0-482.0 sec  0.00 Bytes  0.00 bits/sec
[139] 482.0-483.0 sec  0.00 Bytes  0.00 bits/sec
[139] 483.0-484.0 sec   128 KBytes  1.05 Mbits/sec
[139] 484.0-485.0 sec  0.00 Bytes  0.00 bits/sec
[139] 485.0-486.0 sec  0.00 Bytes  0.00 bits/sec
[139] 486.0-487.0 sec  0.00 Bytes  0.00 bits/sec
[139] 487.0-488.0 sec   128 KBytes  1.05 Mbits/sec
[139] 488.0-489.0 sec  0.00 Bytes  0.00 bits/sec
[139] 489.0-490.0 sec  0.00 Bytes  0.00 bits/sec
[139] 490.0-491.0 sec  0.00 Bytes  0.00 bits/sec
[139] 491.0-492.0 sec   128 KBytes  1.05 Mbits/sec
[139] 492.0-493.0 sec  0.00 Bytes  0.00 bits/sec
[139] 493.0-494.0 sec   128 KBytes  1.05 Mbits/sec
[139] 494.0-495.0 sec  0.00 Bytes  0.00 bits/sec
[139] 495.0-496.0 sec  0.00 Bytes  0.00 bits/sec
[139] 496.0-497.0 sec  0.00 Bytes  0.00 bits/sec
[139] 497.0-498.0 sec  0.00 Bytes  0.00 bits/sec
[139] 498.0-499.0 sec   128 KBytes  1.05 Mbits/sec
[139] 499.0-500.0 sec  0.00 Bytes  0.00 bits/sec
[139] 500.0-501.0 sec  0.00 Bytes  0.00 bits/sec
[139] 501.0-502.0 sec   768 KBytes  6.29 Mbits/sec
[139] 502.0-503.0 sec  0.00 Bytes  0.00 bits/sec
[139] 503.0-504.0 sec  0.00 Bytes  0.00 bits/sec
[139] 504.0-505.0 sec  0.00 Bytes  0.00 bits/sec
[139] 505.0-506.0 sec  0.00 Bytes  0.00 bits/sec
[139] 506.0-507.0 sec  0.00 Bytes  0.00 bits/sec
[139] 507.0-508.0 sec  0.00 Bytes  0.00 bits/sec
[139] 508.0-509.0 sec  2.25 MBytes  18.9 Mbits/sec
[139] 509.0-510.0 sec  0.00 Bytes  0.00 bits/sec
[139] 510.0-511.0 sec  0.00 Bytes  0.00 bits/sec
[139] 511.0-512.0 sec  0.00 Bytes  0.00 bits/sec
[139] 512.0-513.0 sec  0.00 Bytes  0.00 bits/sec
[139] 513.0-514.0 sec  0.00 Bytes  0.00 bits/sec
[139] 514.0-515.0 sec  0.00 Bytes  0.00 bits/sec
[139] 515.0-516.0 sec  0.00 Bytes  0.00 bits/sec
[139] 516.0-517.0 sec  0.00 Bytes  0.00 bits/sec
[139] 517.0-518.0 sec  0.00 Bytes  0.00 bits/sec
[139] 518.0-519.0 sec  0.00 Bytes  0.00 bits/sec
[139] 519.0-520.0 sec  1.00 MBytes  8.39 Mbits/sec
[139] 520.0-521.0 sec  1.00 MBytes  8.39 Mbits/sec
[139] 521.0-522.0 sec  0.00 Bytes  0.00 bits/sec
[139] 522.0-523.0 sec  0.00 Bytes  0.00 bits/sec
[139] 523.0-524.0 sec  0.00 Bytes  0.00 bits/sec
[139] 524.0-525.0 sec  0.00 Bytes  0.00 bits/sec
[139] 525.0-526.0 sec  0.00 Bytes  0.00 bits/sec
[139] 526.0-527.0 sec  0.00 Bytes  0.00 bits/sec
[139] 527.0-528.0 sec  0.00 Bytes  0.00 bits/sec
[139] 528.0-529.0 sec  0.00 Bytes  0.00 bits/sec
[139] 529.0-530.0 sec  0.00 Bytes  0.00 bits/sec
[139] 530.0-531.0 sec  0.00 Bytes  0.00 bits/sec
[139] 531.0-532.0 sec  1.00 MBytes  8.39 Mbits/sec
[139] 532.0-533.0 sec  0.00 Bytes  0.00 bits/sec
[139] 533.0-534.0 sec  0.00 Bytes  0.00 bits/sec
[139] 534.0-535.0 sec  0.00 Bytes  0.00 bits/sec
[139] 535.0-536.0 sec  0.00 Bytes  0.00 bits/sec
[139] 536.0-537.0 sec  0.00 Bytes  0.00 bits/sec
[139] 537.0-538.0 sec  0.00 Bytes  0.00 bits/sec
[139] 538.0-539.0 sec  0.00 Bytes  0.00 bits/sec
[139] 539.0-540.0 sec  0.00 Bytes  0.00 bits/sec
[139] 540.0-541.0 sec  0.00 Bytes  0.00 bits/sec
[139] 541.0-542.0 sec  0.00 Bytes  0.00 bits/sec
[139] 542.0-543.0 sec  0.00 Bytes  0.00 bits/sec
[139] 543.0-544.0 sec  0.00 Bytes  0.00 bits/sec
[139] 544.0-545.0 sec  0.00 Bytes  0.00 bits/sec
[139] 545.0-546.0 sec  0.00 Bytes  0.00 bits/sec
[139] 546.0-547.0 sec  1.12 MBytes  9.44 Mbits/sec
[139] 547.0-548.0 sec  0.00 Bytes  0.00 bits/sec
[139] 548.0-549.0 sec  0.00 Bytes  0.00 bits/sec
[139] 549.0-550.0 sec  0.00 Bytes  0.00 bits/sec
[139] 550.0-551.0 sec  0.00 Bytes  0.00 bits/sec
[139] 551.0-552.0 sec  0.00 Bytes  0.00 bits/sec
[139] 552.0-553.0 sec  0.00 Bytes  0.00 bits/sec
[139] 553.0-554.0 sec  0.00 Bytes  0.00 bits/sec
[139] 554.0-555.0 sec  0.00 Bytes  0.00 bits/sec
[139] 555.0-556.0 sec  0.00 Bytes  0.00 bits/sec
[139] 556.0-557.0 sec  0.00 Bytes  0.00 bits/sec
[139] 557.0-558.0 sec  1.00 MBytes  8.39 Mbits/sec
[139] 558.0-559.0 sec  0.00 Bytes  0.00 bits/sec
[139] 559.0-560.0 sec  0.00 Bytes  0.00 bits/sec
[139] 560.0-561.0 sec  0.00 Bytes  0.00 bits/sec
[139] 561.0-562.0 sec  0.00 Bytes  0.00 bits/sec
[139] 562.0-563.0 sec  0.00 Bytes  0.00 bits/sec
[139] 563.0-564.0 sec  0.00 Bytes  0.00 bits/sec
[139] 564.0-565.0 sec  1.00 MBytes  8.39 Mbits/sec
[139] 565.0-566.0 sec  0.00 Bytes  0.00 bits/sec
[139] 566.0-567.0 sec  0.00 Bytes  0.00 bits/sec
[139] 567.0-568.0 sec  0.00 Bytes  0.00 bits/sec
[139] 568.0-569.0 sec  0.00 Bytes  0.00 bits/sec
[139]  0.0-569.5 sec  25.0 MBytes   368 Kbits/sec
