------------------------------------------------------------
Client connecting to 10.0.4.2, TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[189] local 10.5.5.2 port 39068 connected with 10.0.4.2 port 5001
[ ID] Interval       Transfer     Bandwidth
[189] 812.0-813.0 sec  0.00 Bytes  0.00 bits/sec
[189] 813.0-814.0 sec   128 KBytes  1.05 Mbits/sec
[189] 814.0-815.0 sec  0.00 Bytes  0.00 bits/sec
[189] 815.0-816.0 sec  0.00 Bytes  0.00 bits/sec
[189] 816.0-817.0 sec  0.00 Bytes  0.00 bits/sec
[189] 817.0-818.0 sec  0.00 Bytes  0.00 bits/sec
[189] 818.0-819.0 sec  0.00 Bytes  0.00 bits/sec
[189] 819.0-820.0 sec  0.00 Bytes  0.00 bits/sec
[189] 820.0-821.0 sec  0.00 Bytes  0.00 bits/sec
[189] 821.0-822.0 sec  0.00 Bytes  0.00 bits/sec
[189] 822.0-823.0 sec  0.00 Bytes  0.00 bits/sec
[189] 823.0-824.0 sec   128 KBytes  1.05 Mbits/sec
[189] 824.0-825.0 sec   128 KBytes  1.05 Mbits/sec
[189] 825.0-826.0 sec  0.00 Bytes  0.00 bits/sec
[189] 826.0-827.0 sec  0.00 Bytes  0.00 bits/sec
[189] 827.0-828.0 sec  0.00 Bytes  0.00 bits/sec
[189] 828.0-829.0 sec  0.00 Bytes  0.00 bits/sec
[189]  0.0-837.1 sec  25.0 MBytes   251 Kbits/sec
